Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,500.aparc,0.03,Participation Coefficient,rh_fusiform_part5,0.0,0.08267448267815164,0.08267448267815164
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part10,0.7626833750305779,0.0,-0.7626833750305779
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part2,0.8581238115592978,0.8092020668021747,-0.04892174475712319
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part3,0.5287730962123698,0.7086661943792373,0.1798930981668675
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part4,0.81653683419177,0.34919538696528957,-0.46734144722648047
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part5,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part6,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part7,0.6502590437246711,0.9364311931122306,0.2861721493875594
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part8,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiorparietal_part9,0.3559547370845258,0.581621386131609,0.22566664904708317
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiortemporal_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiortemporal_part2,0.0,0.5900272323961178,0.5900272323961178
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiortemporal_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiortemporal_part4,0.9451206204873496,0.2223950210911459,-0.7227255993962036
maxSW,500.aparc,0.03,Participation Coefficient,rh_inferiortemporal_part5,0.0,0.3889338899038818,0.3889338899038818
maxSW,500.aparc,0.03,Participation Coefficient,rh_insula_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_insula_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_insula_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_insula_part4,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_isthmuscingulate_part1,0.6917623154238342,0.0,-0.6917623154238342
